Kod_S,Kod_C,Kod_R,Nazwa,Wartosc,rok,firma,description,code
S050102,C0110,,,0,2020,Generali,Udział zakładu reasekuracji,R0440
S050102,C0110,,,0,2020,Generali,Netto,R0500
S050102,C0110,,,16 282,2020,Generali,Koszty poniesione,R0550
S050102,C0110,,,0,2020,Generali,Pozostałe koszty,R1200
S050102,C0110,,,0,2020,Generali,Koszty ogółem,R1300
S050102,C0120,,,0,2020,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0110
S050102,C0120,,,0,2020,Generali,Brutto – reasekuracja czynna proporcjonalna,R0120
S050102,C0120,,,0,2020,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0130
S050102,C0120,,,0,2020,Generali,Udział zakładu reasekuracji,R0140
S050102,C0120,,,0,2020,Generali,Netto,R0200
S050102,C0120,,,0,2020,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0210
S050102,C0120,,,0,2020,Generali,Brutto – reasekuracja czynna proporcjonalna,R0220
S050102,C0120,,,0,2020,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0230
S050102,C0120,,,0,2020,Generali,Udział zakładu reasekuracji,R0240
S050102,C0120,,,0,2020,Generali,Netto,R0300
S050102,C0120,,,0,2020,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0310
S050102,C0120,,,0,2020,Generali,Brutto – reasekuracja czynna proporcjonalna,R0320
S050102,C0120,,,0,2020,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0330
S050102,C0120,,,0,2020,Generali,Udział zakładu reasekuracji,R0340
S050102,C0120,,,0,2020,Generali,Netto,R0400
S050102,C0120,,,0,2020,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0410
S050102,C0120,,,0,2020,Generali,Brutto – reasekuracja czynna proporcjonalna,R0420
S050102,C0120,,,0,2020,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0430
S050102,C0120,,,0,2020,Generali,Udział zakładu reasekuracji,R0440
S050102,C0120,,,0,2020,Generali,Netto,R0500
S050102,C0120,,,0,2020,Generali,Koszty poniesione,R0550
S050102,C0120,,,0,2020,Generali,Pozostałe koszty,R1200
S050102,C0120,,,0,2020,Generali,Koszty ogółem,R1300
S050102,C0130,,,0,2020,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0110
S050102,C0130,,,0,2020,Generali,Brutto – reasekuracja czynna proporcjonalna,R0120
S050102,C0130,,,0,2020,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0130
S050102,C0130,,,0,2020,Generali,Udział zakładu reasekuracji,R0140
S050102,C0130,,,0,2020,Generali,Netto,R0200
S050102,C0130,,,0,2020,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0210
S050102,C0130,,,0,2020,Generali,Brutto – reasekuracja czynna proporcjonalna,R0220
S050102,C0130,,,0,2020,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0230
S050102,C0130,,,0,2020,Generali,Udział zakładu reasekuracji,R0240
S050102,C0130,,,0,2020,Generali,Netto,R0300
S050102,C0130,,,0,2020,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0310
S050102,C0130,,,0,2020,Generali,Brutto – reasekuracja czynna proporcjonalna,R0320
S050102,C0130,,,0,2020,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0330
S050102,C0130,,,0,2020,Generali,Udział zakładu reasekuracji,R0340
S050102,C0130,,,0,2020,Generali,Netto,R0400
S050102,C0130,,,0,2020,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0410
S050102,C0130,,,0,2020,Generali,Brutto – reasekuracja czynna proporcjonalna,R0420
S050102,C0130,,,0,2020,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0430
S050102,C0130,,,0,2020,Generali,Udział zakładu reasekuracji,R0440
S050102,C0130,,,0,2020,Generali,Netto,R0500
S050102,C0130,,,0,2020,Generali,Koszty poniesione,R0550
S050102,C0130,,,0,2020,Generali,Pozostałe koszty,R1200
S050102,C0130,,,0,2020,Generali,Koszty ogółem,R1300
S050102,C0140,,,0,2020,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0110
S050102,C0140,,,0,2020,Generali,Brutto – reasekuracja czynna proporcjonalna,R0120
S050102,C0140,,,0,2020,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0130
S050102,C0140,,,0,2020,Generali,Udział zakładu reasekuracji,R0140
S050102,C0140,,,0,2020,Generali,Netto,R0200
S050102,C0140,,,0,2020,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0210
S050102,C0140,,,0,2020,Generali,Brutto – reasekuracja czynna proporcjonalna,R0220
S050102,C0140,,,0,2020,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0230
S050102,C0140,,,0,2020,Generali,Udział zakładu reasekuracji,R0240
S050102,C0140,,,0,2020,Generali,Netto,R0300
S050102,C0140,,,0,2020,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0310
S050102,C0140,,,0,2020,Generali,Brutto – reasekuracja czynna proporcjonalna,R0320
S050102,C0140,,,0,2020,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0330
S050102,C0140,,,0,2020,Generali,Udział zakładu reasekuracji,R0340
S050102,C0140,,,0,2020,Generali,Netto,R0400
S050102,C0140,,,0,2020,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0410
S050102,C0140,,,0,2020,Generali,Brutto – reasekuracja czynna proporcjonalna,R0420
S050102,C0140,,,0,2020,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0430
S050102,C0140,,,0,2020,Generali,Udział zakładu reasekuracji,R0440
S050102,C0140,,,0,2020,Generali,Netto,R0500
S050102,C0140,,,0,2020,Generali,Koszty poniesione,R0550
S050102,C0140,,,0,2020,Generali,Pozostałe koszty,R1200
S050102,C0140,,,0,2020,Generali,Koszty ogółem,R1300
S050102,C0150,,,0,2020,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0110
S050102,C0150,,,0,2020,Generali,Brutto – reasekuracja czynna proporcjonalna,R0120
S050102,C0150,,,0,2020,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0130
S050102,C0150,,,0,2020,Generali,Udział zakładu reasekuracji,R0140
S050102,C0150,,,0,2020,Generali,Netto,R0200
S050102,C0150,,,0,2020,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0210
S050102,C0150,,,0,2020,Generali,Brutto – reasekuracja czynna proporcjonalna,R0220
S050102,C0150,,,0,2020,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0230
S050102,C0150,,,0,2020,Generali,Udział zakładu reasekuracji,R0240
S050102,C0150,,,0,2020,Generali,Netto,R0300
S050102,C0150,,,0,2020,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0310
S050102,C0150,,,0,2020,Generali,Brutto – reasekuracja czynna proporcjonalna,R0320
S050102,C0150,,,0,2020,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0330
S050102,C0150,,,0,2020,Generali,Udział zakładu reasekuracji,R0340
S050102,C0150,,,0,2020,Generali,Netto,R0400
S050102,C0150,,,0,2020,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0410
S050102,C0150,,,0,2020,Generali,Brutto – reasekuracja czynna proporcjonalna,R0420
S050102,C0150,,,0,2020,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0430
S050102,C0150,,,0,2020,Generali,Udział zakładu reasekuracji,R0440
S050102,C0150,,,0,2020,Generali,Netto,R0500
S050102,C0150,,,0,2020,Generali,Koszty poniesione,R0550
S050102,C0150,,,0,2020,Generali,Pozostałe koszty,R1200
S050102,C0150,,,0,2020,Generali,Koszty ogółem,R1300
S050102,C0160,,,0,2020,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0110
S050102,C0160,,,0,2020,Generali,Brutto – reasekuracja czynna proporcjonalna,R0120
S050102,C0160,,,0,2020,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0130
S050102,C0160,,,0,2020,Generali,Udział zakładu reasekuracji,R0140
S050102,C0160,,,0,2020,Generali,Netto,R0200
S050102,C0160,,,0,2020,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0210
S050102,C0160,,,0,2020,Generali,Brutto – reasekuracja czynna proporcjonalna,R0220
S050102,C0160,,,0,2020,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0230
S050102,C0160,,,0,2020,Generali,Udział zakładu reasekuracji,R0240
S050102,C0160,,,0,2020,Generali,Netto,R0300
S050102,C0160,,,0,2020,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0310
S050102,C0160,,,0,2020,Generali,Brutto – reasekuracja czynna proporcjonalna,R0320
S050102,C0160,,,0,2020,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0330
S050102,C0160,,,0,2020,Generali,Udział zakładu reasekuracji,R0340
S050102,C0160,,,0,2020,Generali,Netto,R0400
S050102,C0160,,,0,2020,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0410
S050102,C0160,,,0,2020,Generali,Brutto – reasekuracja czynna proporcjonalna,R0420
S050102,C0160,,,0,2020,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0430
S050102,C0160,,,0,2020,Generali,Udział zakładu reasekuracji,R0440
S050102,C0160,,,0,2020,Generali,Netto,R0500
S050102,C0160,,,0,2020,Generali,Koszty poniesione,R0550
S050102,C0160,,,0,2020,Generali,Pozostałe koszty,R1200
S050102,C0160,,,0,2020,Generali,Koszty ogółem,R1300
S050102,C0200,,,1 689 641,2020,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0110
S050102,C0200,,,41 592,2020,Generali,Brutto – reasekuracja czynna proporcjonalna,R0120
S050102,C0200,,,0,2020,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0130
S050102,C0200,,,962 361,2020,Generali,Udział zakładu reasekuracji,R0140
S050102,C0200,,,768 871,2020,Generali,Netto,R0200
S050102,C0200,,,1 607 514,2020,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0210
S050102,C0200,,,35 671,2020,Generali,Brutto – reasekuracja czynna proporcjonalna,R0220
S050102,C0200,,,0,2020,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0230
S050102,C0200,,,924 747,2020,Generali,Udział zakładu reasekuracji,R0240
S050102,C0200,,,718 437,2020,Generali,Netto,R0300
S050102,C0200,,,863 011,2020,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0310
S050102,C0200,,,43 819,2020,Generali,Brutto – reasekuracja czynna proporcjonalna,R0320
S050102,C0200,,,0,2020,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0330
S050102,C0200,,,523 085,2020,Generali,Udział zakładu reasekuracji,R0340
S050102,C0200,,,383 745,2020,Generali,Netto,R0400
S050102,C0200,,,0,2020,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0410
S050102,C0200,,,0,2020,Generali,Brutto – reasekuracja czynna proporcjonalna,R0420
S050102,C0200,,,0,2020,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0430
S050102,C0200,,,0,2020,Generali,Udział zakładu reasekuracji,R0440
S050102,C0200,,,0,2020,Generali,Netto,R0500
S050102,C0200,,,353 179,2020,Generali,Koszty poniesione,R0550
S050102,C0200,,,39 699,2020,Generali,Pozostałe koszty,R1200
S050102,C0200,,,392 877,2020,Generali,Koszty ogółem,R1300
S050102,C0010,,,57 933,2021,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0110
S050102,C0010,,,0,2021,Generali,Brutto – reasekuracja czynna proporcjonalna,R0120
S050102,C0010,,,0,2021,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0130
S050102,C0010,,,36 462,2021,Generali,Udział zakładu reasekuracji,R0140
S050102,C0010,,,21 471,2021,Generali,Netto,R0200
S050102,C0010,,,56 060,2021,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0210
S050102,C0010,,,0,2021,Generali,Brutto – reasekuracja czynna proporcjonalna,R0220
S050102,C0010,,,0,2021,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0230
S050102,C0010,,,35 307,2021,Generali,Udział zakładu reasekuracji,R0240
S050102,C0010,,,20 753,2021,Generali,Netto,R0300
S050102,C0010,,,15 226,2021,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0310
S050102,C0010,,,0,2021,Generali,Brutto – reasekuracja czynna proporcjonalna,R0320
S050102,C0010,,,0,2021,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0330
S050102,C0010,,,9 346,2021,Generali,Udział zakładu reasekuracji,R0340
S050102,C0010,,,5 880,2021,Generali,Netto,R0400
S050102,C0010,,,0,2021,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0410
S050102,C0010,,,0,2021,Generali,Brutto – reasekuracja czynna proporcjonalna,R0420
S050102,C0010,,,0,2021,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0430
S050102,C0010,,,0,2021,Generali,Udział zakładu reasekuracji,R0440
S050102,C0010,,,0,2021,Generali,Netto,R0500
S050102,C0010,,,9 458,2021,Generali,Koszty poniesione,R0550
S050102,C0010,,,0,2021,Generali,Pozostałe koszty,R1200
S050102,C0010,,,0,2021,Generali,Koszty ogółem,R1300
S050102,C0020,,,113 044,2021,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0110
S050102,C0020,,,0,2021,Generali,Brutto – reasekuracja czynna proporcjonalna,R0120
S050102,C0020,,,0,2021,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0130
S050102,C0020,,,7 409,2021,Generali,Udział zakładu reasekuracji,R0140
S050102,C0020,,,105 635,2021,Generali,Netto,R0200
S050102,C0020,,,108 120,2021,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0210
S050102,C0020,,,0,2021,Generali,Brutto – reasekuracja czynna proporcjonalna,R0220
S050102,C0020,,,0,2021,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0230
S050102,C0020,,,7 374,2021,Generali,Udział zakładu reasekuracji,R0240
S050102,C0020,,,100 746,2021,Generali,Netto,R0300
S050102,C0020,,,24 401,2021,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0310
S050102,C0020,,,0,2021,Generali,Brutto – reasekuracja czynna proporcjonalna,R0320
S050102,C0020,,,0,2021,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0330
S050102,C0020,,,1 250,2021,Generali,Udział zakładu reasekuracji,R0340
S050102,C0020,,,23 151,2021,Generali,Netto,R0400
S050102,C0020,,,0,2021,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0410
S050102,C0020,,,0,2021,Generali,Brutto – reasekuracja czynna proporcjonalna,R0420
S050102,C0020,,,0,2021,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0430
S050102,C0020,,,0,2021,Generali,Udział zakładu reasekuracji,R0440
S050102,C0020,,,0,2021,Generali,Netto,R0500
S050102,C0020,,,48 174,2021,Generali,Koszty poniesione,R0550
S050102,C0020,,,0,2021,Generali,Pozostałe koszty,R1200
S050102,C0020,,,0,2021,Generali,Koszty ogółem,R1300
S050102,C0030,,,0,2021,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0110
S050102,C0030,,,0,2021,Generali,Brutto – reasekuracja czynna proporcjonalna,R0120
S050102,C0030,,,0,2021,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0130
S050102,C0030,,,0,2021,Generali,Udział zakładu reasekuracji,R0140
S050102,C0030,,,0,2021,Generali,Netto,R0200
S050102,C0030,,,0,2021,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0210
S050102,C0030,,,0,2021,Generali,Brutto – reasekuracja czynna proporcjonalna,R0220
S050102,C0030,,,0,2021,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0230
S050102,C0030,,,0,2021,Generali,Udział zakładu reasekuracji,R0240
S050102,C0030,,,0,2021,Generali,Netto,R0300
S050102,C0030,,,0,2021,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0310
S050102,C0030,,,0,2021,Generali,Brutto – reasekuracja czynna proporcjonalna,R0320
S050102,C0030,,,0,2021,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0330
S050102,C0030,,,0,2021,Generali,Udział zakładu reasekuracji,R0340
S050102,C0030,,,0,2021,Generali,Netto,R0400
S050102,C0030,,,0,2021,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0410
S050102,C0030,,,0,2021,Generali,Brutto – reasekuracja czynna proporcjonalna,R0420
S050102,C0030,,,0,2021,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0430
S050102,C0030,,,0,2021,Generali,Udział zakładu reasekuracji,R0440
S050102,C0030,,,0,2021,Generali,Netto,R0500
S050102,C0030,,,0,2021,Generali,Koszty poniesione,R0550
S050102,C0030,,,0,2021,Generali,Pozostałe koszty,R1200
S050102,C0030,,,0,2021,Generali,Koszty ogółem,R1300
S050102,C0040,,,641 819,2021,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0110
S050102,C0040,,,148,2021,Generali,Brutto – reasekuracja czynna proporcjonalna,R0120
S050102,C0040,,,0,2021,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0130
S050102,C0040,,,272 946,2021,Generali,Udział zakładu reasekuracji,R0140
S050102,C0040,,,369 021,2021,Generali,Netto,R0200
S050102,C0040,,,637 831,2021,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0210
S050102,C0040,,,119,2021,Generali,Brutto – reasekuracja czynna proporcjonalna,R0220
S050102,C0040,,,0,2021,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0230
S050102,C0040,,,263 446,2021,Generali,Udział zakładu reasekuracji,R0240
S050102,C0040,,,374 504,2021,Generali,Netto,R0300
S050102,C0040,,,310 425,2021,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0310
S050102,C0040,,,38,2021,Generali,Brutto – reasekuracja czynna proporcjonalna,R0320
S050102,C0040,,,0,2021,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0330
S050102,C0040,,,120 114,2021,Generali,Udział zakładu reasekuracji,R0340
S050102,C0040,,,190 349,2021,Generali,Netto,R0400
S050102,C0040,,,0,2021,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0410
S050102,C0040,,,0,2021,Generali,Brutto – reasekuracja czynna proporcjonalna,R0420
S050102,C0040,,,0,2021,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0430
S050102,C0040,,,0,2021,Generali,Udział zakładu reasekuracji,R0440
S050102,C0040,,,0,2021,Generali,Netto,R0500
S050102,C0040,,,94 581,2021,Generali,Koszty poniesione,R0550
S050102,C0040,,,0,2021,Generali,Pozostałe koszty,R1200
S050102,C0040,,,0,2021,Generali,Koszty ogółem,R1300
S050102,C0050,,,579 096,2021,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0110
S050102,C0050,,,2 191,2021,Generali,Brutto – reasekuracja czynna proporcjonalna,R0120
S050102,C0050,,,0,2021,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0130
S050102,C0050,,,196 326,2021,Generali,Udział zakładu reasekuracji,R0140
S050102,C0050,,,384 961,2021,Generali,Netto,R0200
S050102,C0050,,,544 522,2021,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0210
S050102,C0050,,,2 114,2021,Generali,Brutto – reasekuracja czynna proporcjonalna,R0220
S050102,C0050,,,0,2021,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0230
S050102,C0050,,,186 189,2021,Generali,Udział zakładu reasekuracji,R0240
S050102,C0050,,,360 448,2021,Generali,Netto,R0300
S050102,C0050,,,335 942,2021,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0310
S050102,C0050,,,918,2021,Generali,Brutto – reasekuracja czynna proporcjonalna,R0320
S050102,C0050,,,0,2021,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0330
S050102,C0050,,,133 747,2021,Generali,Udział zakładu reasekuracji,R0340
S050102,C0050,,,203 113,2021,Generali,Netto,R0400
S050102,C0050,,,0,2021,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0410
S050102,C0050,,,0,2021,Generali,Brutto – reasekuracja czynna proporcjonalna,R0420
S050102,C0050,,,0,2021,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0430
S050102,C0050,,,0,2021,Generali,Udział zakładu reasekuracji,R0440
S050102,C0050,,,0,2021,Generali,Netto,R0500
S050102,C0050,,,125 932,2021,Generali,Koszty poniesione,R0550
S050102,C0050,,,0,2021,Generali,Pozostałe koszty,R1200
S050102,C0050,,,0,2021,Generali,Koszty ogółem,R1300
S050102,C0060,,,17 784,2021,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0110
S050102,C0060,,,1 341,2021,Generali,Brutto – reasekuracja czynna proporcjonalna,R0120
S050102,C0060,,,0,2021,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0130
S050102,C0060,,,14 961,2021,Generali,Udział zakładu reasekuracji,R0140
S050102,C0060,,,4 163,2021,Generali,Netto,R0200
S050102,C0060,,,17 565,2021,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0210
S050102,C0060,,,1 471,2021,Generali,Brutto – reasekuracja czynna proporcjonalna,R0220
S050102,C0060,,,0,2021,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0230
S050102,C0060,,,15 036,2021,Generali,Udział zakładu reasekuracji,R0240
S050102,C0060,,,4 000,2021,Generali,Netto,R0300
S050102,C0060,,,17 662,2021,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0310
S050102,C0060,,,175,2021,Generali,Brutto – reasekuracja czynna proporcjonalna,R0320
S050102,C0060,,,0,2021,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0330
S050102,C0060,,,14 729,2021,Generali,Udział zakładu reasekuracji,R0340
S050102,C0060,,,3 108,2021,Generali,Netto,R0400
S050102,C0060,,,0,2021,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0410
S050102,C0060,,,0,2021,Generali,Brutto – reasekuracja czynna proporcjonalna,R0420
S050102,C0060,,,0,2021,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0430
S050102,C0060,,,0,2021,Generali,Udział zakładu reasekuracji,R0440
S050102,C0060,,,0,2021,Generali,Netto,R0500
S050102,C0060,,,1 220,2021,Generali,Koszty poniesione,R0550
S050102,C0060,,,0,2021,Generali,Pozostałe koszty,R1200
S050102,C0060,,,0,2021,Generali,Koszty ogółem,R1300
S050102,C0070,,,819 837,2021,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0110
S050102,C0070,,,34 383,2021,Generali,Brutto – reasekuracja czynna proporcjonalna,R0120
S050102,C0070,,,0,2021,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0130
S050102,C0070,,,547 900,2021,Generali,Udział zakładu reasekuracji,R0140
S050102,C0070,,,306 319,2021,Generali,Netto,R0200
S050102,C0070,,,708 664,2021,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0210
S050102,C0070,,,32 837,2021,Generali,Brutto – reasekuracja czynna proporcjonalna,R0220
S050102,C0070,,,0,2021,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0230
S050102,C0070,,,484 289,2021,Generali,Udział zakładu reasekuracji,R0240
S050102,C0070,,,257 211,2021,Generali,Netto,R0300
S050102,C0070,,,322 574,2021,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0310
S050102,C0070,,,8 521,2021,Generali,Brutto – reasekuracja czynna proporcjonalna,R0320
S050102,C0070,,,0,2021,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0330
S050102,C0070,,,207 152,2021,Generali,Udział zakładu reasekuracji,R0340
S050102,C0070,,,123 943,2021,Generali,Netto,R0400
S050102,C0070,,,0,2021,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0410
S050102,C0070,,,0,2021,Generali,Brutto – reasekuracja czynna proporcjonalna,R0420
S050102,C0070,,,0,2021,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0430
S050102,C0070,,,0,2021,Generali,Udział zakładu reasekuracji,R0440
S050102,C0070,,,0,2021,Generali,Netto,R0500
S050102,C0070,,,98 074,2021,Generali,Koszty poniesione,R0550
S050102,C0070,,,0,2021,Generali,Pozostałe koszty,R1200
S050102,C0070,,,0,2021,Generali,Koszty ogółem,R1300
S050102,C0080,,,131 806,2021,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0110
S050102,C0080,,,3 141,2021,Generali,Brutto – reasekuracja czynna proporcjonalna,R0120
S050102,C0080,,,0,2021,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0130
S050102,C0080,,,73 171,2021,Generali,Udział zakładu reasekuracji,R0140
S050102,C0080,,,61 776,2021,Generali,Netto,R0200
S050102,C0080,,,123 694,2021,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0210
S050102,C0080,,,3 175,2021,Generali,Brutto – reasekuracja czynna proporcjonalna,R0220
S050102,C0080,,,0,2021,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0230
S050102,C0080,,,71 071,2021,Generali,Udział zakładu reasekuracji,R0240
S050102,C0080,,,55 799,2021,Generali,Netto,R0300
S050102,C0080,,,39 378,2021,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0310
S050102,C0080,,,455,2021,Generali,Brutto – reasekuracja czynna proporcjonalna,R0320
S050102,C0080,,,0,2021,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0330
S050102,C0080,,,18 131,2021,Generali,Udział zakładu reasekuracji,R0340
S050102,C0080,,,21 703,2021,Generali,Netto,R0400
S050102,C0080,,,0,2021,Generali,Brutto – Bezpo(cid:286)rednia działalno(cid:286)ć ubezpieczeniowa,R0410
S050102,C0080,,,0,2021,Generali,Brutto – reasekuracja czynna proporcjonalna,R0420
S050102,C0080,,,0,2021,Generali,Brutto – reasekuracja czynna nieproporcjonalna,R0430
S050102,C0080,,,0,2021,Generali,Udział zakładu reasekuracji,R0440
S050102,C0080,,,0,2021,Generali,Netto,R0500
